ID_Pedido,Data_Pedido,Data_Entrega_Prevista,Data_Entrega_Real,ID_Fornecedor,Nome_Fornecedor,Categoria_Produto,Produto,Qtd,Preco_Unitario_Negociado,Preco_Tabela,Status_Entrega
PO-12167,2023-10-07,2023-10-17,2023-10-30,103,Eletrônicos Tech,Matéria-Prima,Chapa de Alumínio,484,50.9,54.26,Entregue
PO-12168,2023-06-18,2023-07-02,2023-07-01,102,Plásticos do Sul,Componentes,Sensor Óptico,295,313.75,315.47,Entregue
PO-12169,2023-11-11,2023-11-30,2023-11-30,105,Química Inovadora,Componentes,Parafuso Inox,437,351.48,335.6,Entregue
PO-12170,2023-02-19,2023-03-08,2023-03-08,103,Eletrônicos Tech,Componentes,Parafuso Inox,366,211.41,237.07,Entregue
PO-12171,2023-10-26,2023-11-07,2023-11-12,104,Global Embalagens,Matéria-Prima,Polímero Granulado,153,66.7,64.87,Entregue
PO-12172,2023-05-18,2023-06-07,2023-06-19,108,Importadora Oriente,Componentes,Placa de Circuito,347,344.18,349.68,Entregue
PO-12173,2023-10-24,2023-11-10,2023-11-12,105,Química Inovadora,Matéria-Prima,Resina Epóxi,372,144.37,167.66,Devolvido
PO-12174,2023-09-11,2023-09-23,2023-09-20,107,Componentes BR,Matéria-Prima,Chapa de Alumínio,398,96.6,106.79,Entregue
PO-12175,2023-11-04,2023-11-18,2023-11-18,101,Metalúrgica AçoForte,Componentes,Microchip X1,207,489.82,493.39,Entregue
PO-12176,2023-08-14,2023-09-01,2023-09-03,103,Eletrônicos Tech,Embalagem,Pallet Padrão,260,466.74,448.1,Devolvido
PO-12177,2023-11-01,2023-11-15,2023-11-22,106,Transportes & Log,MRO,Luvas de Proteção,77,398.07,435.03,Entregue
PO-12178,2023-11-11,2023-11-23,2023-11-23,102,Plásticos do Sul,Embalagem,Filme Stretch,408,178.7,176.55,Entregue
PO-12179,2023-01-03,2023-01-15,2023-01-12,102,Plásticos do Sul,Componentes,Microchip X1,10,60.36,70.54,Entregue
PO-12180,2023-05-20,2023-06-02,2023-06-03,108,Importadora Oriente,Matéria-Prima,Resina Epóxi,370,227.8,235.4,Entregue
PO-12181,2023-04-16,2023-05-06,2023-05-07,101,Metalúrgica AçoForte,Matéria-Prima,Resina Epóxi,406,476.22,490.77,Entregue
PO-12182,2023-09-14,2023-10-02,2023-10-01,103,Eletrônicos Tech,MRO,Ferramentas de Corte,36,378.53,376.31,Entregue
PO-12183,2023-05-15,2023-05-24,2023-05-23,102,Plásticos do Sul,MRO,Luvas de Proteção,428,225.85,229.6,Entregue
PO-12184,2023-04-29,2023-05-13,2023-05-13,103,Eletrônicos Tech,Componentes,Sensor Óptico,191,355.37,364.77,Entregue
PO-12185,2023-10-28,2023-11-13,2023-11-13,107,Componentes BR,Componentes,Microchip X1,201,191.89,225.39,Entregue
PO-12186,2023-10-23,2023-11-05,2023-11-04,107,Componentes BR,Componentes,Parafuso Inox,325,71.99,70.37,Entregue
PO-12187,2023-06-10,2023-06-24,2023-06-23,104,Global Embalagens,Matéria-Prima,Resina Epóxi,102,294.54,339.81,Entregue
PO-12188,2023-03-09,2023-03-14,2023-03-12,106,Transportes & Log,Embalagem,Filme Stretch,40,156.32,157.1,Entregue
PO-12189,2023-10-15,2023-10-22,2023-10-19,103,Eletrônicos Tech,MRO,Luvas de Proteção,26,145.84,149.36,Entregue
PO-12190,2023-07-20,2023-07-25,2023-07-23,108,Importadora Oriente,Embalagem,Caixa Papelão G,307,210.74,226.17,Entregue
PO-12191,2023-03-18,2023-04-06,2023-04-04,105,Química Inovadora,Embalagem,Caixa Papelão G,236,381.44,381.32,Entregue
PO-12192,2023-10-23,2023-11-08,2023-11-05,105,Química Inovadora,Embalagem,Filme Stretch,174,368.24,424.0,Entregue
PO-12193,2023-02-04,2023-02-21,2023-03-04,104,Global Embalagens,MRO,Ferramentas de Corte,48,206.74,223.86,Entregue
PO-12194,2023-07-01,2023-07-11,2023-07-10,103,Eletrônicos Tech,Componentes,Placa de Circuito,336,409.85,456.77,Entregue
PO-12195,2023-04-08,2023-04-21,2023-04-21,108,Importadora Oriente,MRO,Ferramentas de Corte,96,259.97,261.78,Entregue
PO-12196,2023-06-14,2023-06-21,2023-06-20,102,Plásticos do Sul,MRO,Ferramentas de Corte,298,117.64,126.2,Entregue
PO-12197,2023-01-01,2023-01-17,2023-01-16,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,211,239.17,245.12,Entregue
PO-12198,2023-05-02,2023-05-13,2023-05-13,106,Transportes & Log,MRO,Luvas de Proteção,405,224.84,249.45,Entregue
PO-12199,2023-08-07,2023-08-17,2023-08-16,103,Eletrônicos Tech,MRO,Óleo Lubrificante,418,412.31,452.49,Entregue
PO-12200,2023-06-11,2023-06-21,2023-06-18,106,Transportes & Log,Embalagem,Filme Stretch,199,272.16,278.35,Entregue
PO-12201,2023-07-28,2023-08-03,2023-07-31,108,Importadora Oriente,MRO,Ferramentas de Corte,376,359.07,420.3,Entregue
PO-12202,2023-08-11,2023-08-27,2023-08-24,107,Componentes BR,Componentes,Sensor Óptico,225,148.02,146.9,Entregue
PO-12203,2023-11-01,2023-11-12,2023-11-09,104,Global Embalagens,Matéria-Prima,Chapa de Alumínio,59,343.81,365.86,Entregue
PO-12204,2023-12-13,2023-12-22,2023-12-20,108,Importadora Oriente,Embalagem,Caixa Papelão G,423,335.73,360.41,Entregue
PO-12205,2023-04-23,2023-05-11,2023-05-11,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,63,406.71,478.02,Entregue
PO-12206,2023-11-26,2023-12-11,2023-12-14,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,443,445.75,435.48,Entregue
PO-12207,2023-02-06,2023-02-18,2023-02-25,103,Eletrônicos Tech,Embalagem,Pallet Padrão,327,439.81,446.03,Entregue
PO-12208,2023-02-10,2023-02-28,2023-03-05,108,Importadora Oriente,MRO,Óleo Lubrificante,286,188.4,213.64,Entregue
PO-12209,2023-05-05,2023-05-17,2023-05-21,107,Componentes BR,Embalagem,Filme Stretch,235,203.06,237.85,Devolvido
PO-12210,2023-05-21,2023-06-01,2023-06-02,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,98,345.14,344.56,Entregue
PO-12211,2023-11-13,2023-11-19,2023-11-18,102,Plásticos do Sul,MRO,Óleo Lubrificante,89,418.35,435.01,Entregue
PO-12212,2023-12-28,2024-01-04,2024-01-02,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,363,213.47,207.11,Entregue
PO-12213,2023-08-06,2023-08-24,2023-08-22,108,Importadora Oriente,Componentes,Microchip X1,22,267.87,272.94,Entregue
PO-12214,2023-04-07,2023-04-25,2023-04-25,108,Importadora Oriente,Matéria-Prima,Polímero Granulado,29,390.98,412.75,Entregue
PO-12215,2023-06-04,2023-06-19,2023-06-26,108,Importadora Oriente,Matéria-Prima,Polímero Granulado,131,118.83,118.84,Entregue
PO-12216,2023-07-23,2023-07-28,,101,Metalúrgica AçoForte,Componentes,Sensor Óptico,42,315.54,317.26,Pendente
PO-12217,2023-09-29,2023-10-06,2023-10-04,107,Componentes BR,Embalagem,Pallet Padrão,457,65.72,67.63,Entregue
PO-12218,2023-07-10,2023-07-16,2023-07-13,106,Transportes & Log,Embalagem,Caixa Papelão G,165,105.43,113.44,Entregue
PO-12219,2023-03-01,2023-03-15,2023-03-15,108,Importadora Oriente,Componentes,Sensor Óptico,277,81.11,82.16,Entregue
PO-12220,2023-01-29,2023-02-12,2023-02-09,104,Global Embalagens,MRO,Luvas de Proteção,491,444.32,461.94,Entregue
PO-12221,2023-04-18,2023-04-25,2023-04-23,102,Plásticos do Sul,Embalagem,Pallet Padrão,324,352.9,347.02,Entregue
PO-12222,2023-11-20,2023-12-07,2023-12-06,103,Eletrônicos Tech,MRO,Luvas de Proteção,13,249.57,263.43,Entregue
PO-12223,2023-02-20,2023-02-28,2023-02-26,102,Plásticos do Sul,Embalagem,Caixa Papelão G,402,162.36,179.96,Entregue
PO-12224,2023-09-05,2023-09-16,2023-09-14,102,Plásticos do Sul,Componentes,Placa de Circuito,13,305.41,319.65,Entregue
PO-12225,2023-11-27,2023-12-14,2023-12-14,107,Componentes BR,Componentes,Placa de Circuito,397,206.26,217.6,Entregue
PO-12226,2023-01-07,2023-01-21,2023-01-25,103,Eletrônicos Tech,Matéria-Prima,Chapa de Alumínio,308,372.78,366.79,Entregue
PO-12227,2023-11-21,2023-12-11,2023-12-15,108,Importadora Oriente,Matéria-Prima,Bobina de Aço,396,335.39,365.77,Devolvido
PO-12228,2023-04-29,2023-05-10,2023-05-08,108,Importadora Oriente,Componentes,Placa de Circuito,458,284.8,307.94,Entregue
PO-12229,2023-01-23,2023-02-04,2023-02-04,105,Química Inovadora,MRO,Óleo Lubrificante,424,217.21,208.12,Entregue
PO-12230,2023-02-01,2023-02-16,2023-02-13,108,Importadora Oriente,Matéria-Prima,Polímero Granulado,133,357.67,417.19,Entregue
PO-12231,2023-11-19,2023-12-02,2023-12-15,106,Transportes & Log,Componentes,Placa de Circuito,282,136.05,153.16,Entregue
PO-12232,2023-06-04,2023-06-17,2023-06-19,101,Metalúrgica AçoForte,Matéria-Prima,Bobina de Aço,431,94.33,93.64,Devolvido
PO-12233,2023-02-06,2023-02-17,2023-02-16,103,Eletrônicos Tech,Matéria-Prima,Resina Epóxi,267,452.52,471.5,Entregue
PO-12234,2023-05-15,2023-05-20,2023-05-17,103,Eletrônicos Tech,Componentes,Parafuso Inox,226,401.31,398.94,Entregue
PO-12235,2023-04-26,2023-05-15,2023-05-13,104,Global Embalagens,Matéria-Prima,Chapa de Alumínio,470,21.97,21.97,Entregue
PO-12236,2023-06-11,2023-06-17,2023-06-19,101,Metalúrgica AçoForte,Embalagem,Caixa Papelão G,247,379.43,366.77,Entregue
PO-12237,2023-07-21,2023-08-02,2023-08-07,104,Global Embalagens,Embalagem,Caixa Papelão G,468,427.53,461.36,Devolvido
PO-12238,2023-07-13,2023-07-26,2023-07-26,101,Metalúrgica AçoForte,Componentes,Sensor Óptico,182,189.51,186.77,Entregue
PO-12239,2023-05-12,2023-05-20,2023-05-20,101,Metalúrgica AçoForte,Componentes,Microchip X1,169,89.2,90.51,Entregue
PO-12240,2023-07-12,2023-07-19,2023-07-18,108,Importadora Oriente,MRO,Luvas de Proteção,490,295.8,309.74,Entregue
PO-12241,2023-03-13,2023-03-20,2023-03-19,107,Componentes BR,Matéria-Prima,Bobina de Aço,185,62.02,67.42,Entregue
PO-12242,2023-03-19,2023-03-31,2023-03-28,107,Componentes BR,Componentes,Placa de Circuito,347,287.04,278.52,Entregue
PO-12243,2023-08-08,2023-08-27,2023-08-24,108,Importadora Oriente,MRO,Ferramentas de Corte,159,57.86,63.07,Entregue
PO-12244,2023-08-27,2023-09-02,2023-08-30,108,Importadora Oriente,Embalagem,Pallet Padrão,220,35.65,35.02,Entregue
PO-12245,2023-02-12,2023-03-03,2023-03-03,105,Química Inovadora,Componentes,Placa de Circuito,406,70.46,76.12,Entregue
PO-12246,2023-02-17,2023-03-06,2023-03-03,101,Metalúrgica AçoForte,Componentes,Microchip X1,428,169.39,173.91,Entregue
PO-12247,2023-08-23,2023-08-31,2023-08-30,108,Importadora Oriente,Embalagem,Caixa Papelão G,136,21.18,22.76,Entregue
PO-12248,2023-03-16,2023-04-05,2023-04-18,105,Química Inovadora,Embalagem,Caixa Papelão G,479,43.5,50.36,Entregue
PO-12249,2023-02-15,2023-02-28,2023-02-28,105,Química Inovadora,Componentes,Sensor Óptico,319,385.31,447.02,Entregue
PO-12250,2023-02-15,2023-02-26,2023-02-26,103,Eletrônicos Tech,Embalagem,Filme Stretch,437,278.41,282.46,Entregue
PO-12251,2023-10-09,2023-10-21,2023-10-21,105,Química Inovadora,MRO,Luvas de Proteção,13,48.28,52.89,Entregue
PO-12252,2023-05-03,2023-05-19,2023-05-28,101,Metalúrgica AçoForte,Matéria-Prima,Resina Epóxi,494,75.14,84.79,Entregue
PO-12253,2023-11-19,2023-12-04,2023-12-03,107,Componentes BR,MRO,Ferramentas de Corte,140,374.83,409.73,Entregue
PO-12254,2023-07-16,2023-07-24,2023-07-24,104,Global Embalagens,Embalagem,Caixa Papelão G,448,204.45,231.88,Entregue
PO-12255,2023-12-19,2023-12-30,2023-12-29,107,Componentes BR,Embalagem,Filme Stretch,449,279.97,321.99,Entregue
PO-12256,2023-03-01,2023-03-09,,103,Eletrônicos Tech,Matéria-Prima,Resina Epóxi,492,356.95,351.39,Pendente
PO-12257,2023-10-07,2023-10-24,2023-10-23,102,Plásticos do Sul,Matéria-Prima,Bobina de Aço,376,355.71,371.72,Entregue
PO-12258,2023-09-07,2023-09-15,2023-09-14,106,Transportes & Log,Embalagem,Caixa Papelão G,301,429.68,465.42,Entregue
PO-12259,2023-12-23,2023-12-30,2023-12-30,101,Metalúrgica AçoForte,Matéria-Prima,Chapa de Alumínio,153,444.43,431.69,Entregue
PO-12260,2023-08-26,2023-09-13,2023-09-11,107,Componentes BR,Embalagem,Filme Stretch,252,353.0,373.98,Entregue
PO-12261,2023-02-15,2023-03-07,2023-03-04,104,Global Embalagens,Matéria-Prima,Polímero Granulado,47,121.94,137.68,Entregue
PO-12262,2023-11-23,2023-12-09,2023-12-09,105,Química Inovadora,Matéria-Prima,Resina Epóxi,334,219.06,217.58,Entregue
PO-12263,2023-08-27,2023-09-13,2023-09-11,107,Componentes BR,Matéria-Prima,Chapa de Alumínio,193,369.51,415.89,Entregue
PO-12264,2023-10-27,2023-11-09,2023-11-07,106,Transportes & Log,Componentes,Parafuso Inox,26,282.11,319.67,Entregue
PO-12265,2023-04-23,2023-05-08,2023-05-08,103,Eletrônicos Tech,Embalagem,Pallet Padrão,449,344.49,352.91,Entregue
PO-12266,2023-09-22,2023-09-28,2023-09-29,102,Plásticos do Sul,Embalagem,Caixa Papelão G,86,240.18,279.22,Entregue
PO-12267,2023-03-10,2023-03-24,2023-03-28,106,Transportes & Log,Componentes,Sensor Óptico,356,323.61,311.34,Devolvido
PO-12268,2023-06-29,2023-07-18,2023-07-15,104,Global Embalagens,Matéria-Prima,Bobina de Aço,483,271.92,276.37,Entregue
PO-12269,2023-08-29,2023-09-15,2023-09-13,106,Transportes & Log,Matéria-Prima,Polímero Granulado,215,164.85,162.99,Entregue
PO-12270,2023-09-21,2023-10-04,2023-10-07,102,Plásticos do Sul,Embalagem,Caixa Papelão G,69,384.97,401.67,Devolvido
PO-12271,2023-12-16,2024-01-03,2024-01-02,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,64,262.1,284.39,Entregue
PO-12272,2023-11-27,2023-12-07,2023-12-04,104,Global Embalagens,MRO,Óleo Lubrificante,177,419.52,461.7,Entregue
PO-12273,2023-12-18,2024-01-03,2024-01-03,107,Componentes BR,Matéria-Prima,Bobina de Aço,182,170.19,197.82,Entregue
PO-12274,2023-03-04,2023-03-19,2023-03-20,102,Plásticos do Sul,Componentes,Sensor Óptico,63,298.89,299.14,Entregue
PO-12275,2023-09-05,2023-09-24,2023-10-04,108,Importadora Oriente,Componentes,Sensor Óptico,99,81.48,79.93,Entregue
PO-12276,2023-06-21,2023-06-30,2023-06-27,104,Global Embalagens,Embalagem,Caixa Papelão G,324,71.61,74.52,Entregue
PO-12277,2023-02-24,2023-03-03,2023-02-28,108,Importadora Oriente,Embalagem,Filme Stretch,439,141.11,145.98,Entregue
PO-12278,2023-01-18,2023-01-31,2023-01-31,108,Importadora Oriente,Matéria-Prima,Chapa de Alumínio,285,163.51,169.12,Entregue
PO-12279,2023-09-29,2023-10-10,2023-10-09,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,217,117.01,116.56,Entregue
PO-12280,2023-04-03,2023-04-09,2023-04-09,102,Plásticos do Sul,Componentes,Sensor Óptico,160,125.58,141.33,Entregue
PO-12281,2023-09-04,2023-09-17,2023-09-14,105,Química Inovadora,Componentes,Microchip X1,453,357.28,382.37,Entregue
PO-12282,2023-07-23,2023-08-11,2023-08-17,104,Global Embalagens,Matéria-Prima,Bobina de Aço,420,312.23,345.53,Entregue
PO-12283,2023-06-01,2023-06-09,2023-06-06,106,Transportes & Log,Componentes,Microchip X1,181,35.4,41.54,Entregue
PO-12284,2023-06-23,2023-07-12,2023-07-09,108,Importadora Oriente,Embalagem,Pallet Padrão,207,436.12,453.55,Entregue
PO-12285,2023-04-03,2023-04-16,2023-04-13,107,Componentes BR,Embalagem,Filme Stretch,83,341.29,367.27,Entregue
PO-12286,2023-07-21,2023-08-02,2023-08-15,102,Plásticos do Sul,Embalagem,Pallet Padrão,181,303.41,338.67,Entregue
PO-12287,2023-08-26,2023-09-09,2023-09-07,102,Plásticos do Sul,Matéria-Prima,Resina Epóxi,264,402.13,464.52,Entregue
PO-12288,2023-09-06,2023-09-17,2023-09-15,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,377,161.84,156.5,Entregue
PO-12289,2023-03-07,2023-03-18,2023-03-17,101,Metalúrgica AçoForte,Embalagem,Caixa Papelão G,26,348.54,387.67,Entregue
PO-12290,2023-12-21,2024-01-06,2024-01-09,107,Componentes BR,MRO,Óleo Lubrificante,160,149.93,157.64,Entregue
PO-12291,2023-10-20,2023-11-07,2023-11-20,101,Metalúrgica AçoForte,MRO,Luvas de Proteção,263,233.45,222.64,Entregue
PO-12292,2023-02-24,2023-03-13,2023-03-10,104,Global Embalagens,Matéria-Prima,Polímero Granulado,252,219.97,212.0,Entregue
PO-12293,2023-05-23,2023-06-02,2023-05-30,108,Importadora Oriente,Matéria-Prima,Resina Epóxi,17,388.33,401.38,Entregue
PO-12294,2023-07-01,2023-07-10,2023-07-10,105,Química Inovadora,MRO,Luvas de Proteção,117,284.72,331.65,Entregue
PO-12295,2023-01-18,2023-02-07,2023-02-04,106,Transportes & Log,Componentes,Parafuso Inox,397,285.43,296.59,Entregue
PO-12296,2023-11-23,2023-12-02,2023-11-29,106,Transportes & Log,MRO,Luvas de Proteção,134,202.61,215.08,Entregue
PO-12297,2023-11-19,2023-12-09,2023-12-06,107,Componentes BR,MRO,Luvas de Proteção,448,121.46,141.34,Entregue
PO-12298,2023-05-04,2023-05-11,2023-05-26,107,Componentes BR,MRO,Luvas de Proteção,127,39.88,39.05,Entregue
PO-12299,2023-03-22,2023-03-31,2023-03-31,108,Importadora Oriente,Embalagem,Pallet Padrão,257,425.0,448.61,Entregue
PO-12300,2023-02-08,2023-02-16,,106,Transportes & Log,Componentes,Placa de Circuito,90,229.4,242.99,Pendente
PO-12301,2023-10-08,2023-10-19,2023-10-18,104,Global Embalagens,Embalagem,Pallet Padrão,72,94.16,97.08,Entregue
PO-12302,2023-07-03,2023-07-21,2023-07-19,101,Metalúrgica AçoForte,Componentes,Parafuso Inox,356,29.56,30.25,Entregue
PO-12303,2023-08-28,2023-09-04,2023-09-11,102,Plásticos do Sul,MRO,Luvas de Proteção,243,399.62,414.21,Entregue
PO-12304,2023-04-25,2023-05-05,2023-05-03,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,60,295.38,323.04,Entregue
PO-12305,2023-03-20,2023-03-28,2023-04-08,103,Eletrônicos Tech,MRO,Luvas de Proteção,350,449.32,430.44,Entregue
PO-12306,2023-05-13,2023-05-29,2023-05-29,103,Eletrônicos Tech,MRO,Luvas de Proteção,331,66.02,69.66,Entregue
PO-12307,2023-10-09,2023-10-22,2023-10-22,102,Plásticos do Sul,MRO,Óleo Lubrificante,398,32.81,32.53,Entregue
PO-12308,2023-06-11,2023-06-18,2023-06-15,102,Plásticos do Sul,Embalagem,Pallet Padrão,350,314.18,301.45,Entregue
PO-12309,2023-09-23,2023-09-29,2023-09-28,103,Eletrônicos Tech,Matéria-Prima,Polímero Granulado,381,333.08,328.98,Entregue
PO-12310,2023-12-30,2024-01-10,2024-01-09,106,Transportes & Log,MRO,Ferramentas de Corte,321,464.6,450.78,Entregue
PO-12311,2023-01-24,2023-02-11,2023-02-09,106,Transportes & Log,Embalagem,Filme Stretch,150,96.08,106.63,Entregue
PO-12312,2023-01-17,2023-02-02,2023-01-31,107,Componentes BR,MRO,Luvas de Proteção,199,55.02,55.63,Entregue
PO-12313,2023-08-04,2023-08-23,2023-08-22,105,Química Inovadora,Matéria-Prima,Bobina de Aço,410,310.92,327.28,Entregue
PO-12314,2023-10-24,2023-10-31,2023-11-09,104,Global Embalagens,Componentes,Microchip X1,445,343.48,348.71,Entregue
PO-12315,2023-09-06,2023-09-14,2023-09-14,105,Química Inovadora,Matéria-Prima,Bobina de Aço,56,278.07,272.89,Entregue
PO-12316,2023-10-17,2023-10-29,2023-10-27,104,Global Embalagens,Embalagem,Filme Stretch,267,128.41,147.25,Entregue
PO-12317,2023-01-25,2023-02-13,2023-02-13,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,93,270.28,266.32,Entregue
PO-12318,2023-08-06,2023-08-17,2023-08-17,101,Metalúrgica AçoForte,Embalagem,Pallet Padrão,89,488.99,492.74,Entregue
PO-12319,2023-02-01,2023-02-13,2023-02-12,107,Componentes BR,Matéria-Prima,Chapa de Alumínio,165,95.6,105.89,Entregue
PO-12320,2023-12-02,2023-12-09,2023-12-09,104,Global Embalagens,Embalagem,Filme Stretch,472,130.84,148.3,Entregue
PO-12321,2023-12-30,2024-01-11,2024-01-11,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,150,362.94,355.16,Entregue
PO-12322,2023-12-28,2024-01-14,2024-01-11,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,202,291.98,304.7,Entregue
PO-12323,2023-05-25,2023-05-31,2023-05-31,103,Eletrônicos Tech,Matéria-Prima,Polímero Granulado,55,222.7,257.39,Entregue
PO-12324,2023-11-10,2023-11-22,2023-11-19,102,Plásticos do Sul,Componentes,Placa de Circuito,289,351.47,335.47,Entregue
PO-12325,2023-03-02,2023-03-11,2023-03-10,101,Metalúrgica AçoForte,Componentes,Parafuso Inox,280,28.1,31.46,Entregue
PO-12326,2023-11-12,2023-12-02,2023-11-29,106,Transportes & Log,Embalagem,Pallet Padrão,304,317.1,327.21,Entregue
PO-12327,2023-07-26,2023-08-03,2023-08-13,101,Metalúrgica AçoForte,Componentes,Microchip X1,261,223.41,232.07,Entregue
PO-12328,2023-11-23,2023-12-12,2023-12-11,102,Plásticos do Sul,Matéria-Prima,Resina Epóxi,288,392.5,377.69,Entregue
PO-12329,2023-06-20,2023-07-01,2023-06-30,104,Global Embalagens,Matéria-Prima,Chapa de Alumínio,441,483.6,467.9,Entregue
PO-12330,2023-03-13,2023-03-22,2023-04-02,107,Componentes BR,MRO,Ferramentas de Corte,497,367.1,430.16,Entregue
PO-12331,2023-12-14,2023-12-23,2023-12-22,108,Importadora Oriente,MRO,Óleo Lubrificante,103,13.67,13.6,Entregue
PO-12332,2023-06-20,2023-07-03,2023-07-01,107,Componentes BR,Embalagem,Pallet Padrão,11,182.38,214.36,Entregue
PO-12333,2023-01-20,2023-01-30,2023-01-29,103,Eletrônicos Tech,Matéria-Prima,Resina Epóxi,479,356.8,387.29,Entregue
PO-12334,2023-06-07,2023-06-14,2023-06-13,102,Plásticos do Sul,Matéria-Prima,Polímero Granulado,302,339.77,367.2,Entregue
PO-12335,2023-04-18,2023-05-08,,105,Química Inovadora,Matéria-Prima,Chapa de Alumínio,467,379.32,405.54,Pendente
PO-12336,2023-10-25,2023-11-13,2023-11-28,102,Plásticos do Sul,Matéria-Prima,Resina Epóxi,200,338.09,357.65,Entregue
PO-12337,2023-07-02,2023-07-09,2023-07-07,105,Química Inovadora,Embalagem,Filme Stretch,357,439.31,442.17,Entregue
PO-12338,2023-01-17,2023-02-02,2023-01-31,107,Componentes BR,Matéria-Prima,Bobina de Aço,305,90.64,94.96,Entregue
PO-12339,2023-04-04,2023-04-09,2023-04-15,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,379,268.39,313.09,Entregue
PO-12340,2023-03-07,2023-03-12,2023-03-12,102,Plásticos do Sul,MRO,Ferramentas de Corte,58,100.11,100.32,Entregue
PO-12341,2023-03-10,2023-03-26,2023-03-25,104,Global Embalagens,Componentes,Placa de Circuito,20,212.68,231.79,Entregue
PO-12342,2023-09-17,2023-09-29,2023-09-28,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,137,54.43,55.85,Entregue
PO-12343,2023-07-09,2023-07-16,2023-07-16,104,Global Embalagens,MRO,Óleo Lubrificante,430,48.03,52.46,Entregue
PO-12344,2023-10-14,2023-10-24,2023-10-31,101,Metalúrgica AçoForte,Matéria-Prima,Chapa de Alumínio,338,429.59,411.4,Entregue
PO-12345,2023-11-01,2023-11-20,2023-11-18,103,Eletrônicos Tech,Embalagem,Pallet Padrão,301,142.6,162.74,Entregue
PO-12346,2023-08-16,2023-08-28,2023-08-25,107,Componentes BR,Embalagem,Filme Stretch,76,415.31,411.39,Entregue
